KEYWORDS,dbpedia_score
krishnamurthi,0
gymnast,0
south_america,0.5
scold,0
wolfowitz,0
rahim,0
clap,0
shack,0
yuva,0
kendra,0
tartar,0
yogi,0
ninth,0
annual_report,0
neighbourhood,0
kheer,0
mukhopadhyay,0
calf,0
toni,0
blair,0
copper_mine,0
second_world_war,0
food_chain,1
light_pass,1
ho_sakta_hai,1
gulf_of_cambay,0
ink,0
akhada,0
machlipatnam,0
carrom,0
carrom_board,0
tarun_bharat_sangh,0
pinu,0
mensur,0
camp_fire,0
torang,0
blue_green,1
bpl,0
upanishad,0
tap_water,0
tarah,0
carbonari,0
wild_fruit,0
internet,0
tent,0
tunnel,1
gandak,0
diari,0
ayama,0
flower_pot,0
sour_milk,0
bare,0
conic,1
bob,0
eustachian_tube,0
unesco,0
arjun,0
in_parallel,0
singh_sabha_movement,0
maurya,0
madhav_gadgil,0
kashmer,1
gate,0
daman___diu,0
kroma,0
sesam,0
craftsperson,0
gong,0
quarter,0
tilli,0
iii,1
krishna_menon,0
gestapo,0
woad,0
bentinck,0
sage,0
penguin,0
kochi,0
dasyu,0
eurasia,0
rat_catcher,0
catcher,0
putumayo,1
isi,0
bajaj_auto,0
bajaj_auto_ltd,0
padahastasana,0
lemma,1
mt__everest,0
semi_solid,0
beryllium,0
alaska,0
paddington,0
concept,0.2
patter,0
math,1
sulphur,0
arhar,0
rabdi,0
index,0
ultrasound,1
vienna,0
bastion,0
manjul,0
balconi,0
dupatta,0
cohn,0.1666666667
slate,0
poona,0
closedown,0
isobar,0.5
elit,1
whim,0
didi,0
diaphragm,0
eco_system,0.8
relic,0
casket,0
human_eye,0
kullu,0
kullu_valley,0
egg_sac,0
jadidist,0
bluegreen,0
isom,0
people’_movement,0
lac,0
radish,0
wrestler,0
great_power,0
vedic_period,0
thomson’_model,0
modern_period,0
nobleman,0
saprotroph,0
casual,0
indian_tribe,0
indonesian,0
no_5,1
berlin,0
aag,0
document,0
gravel,0
spice,0
chandigarh,0
saptarishi,0
bow,0
runoff,0
companion_cell,0
infirm,0.2857142857
hidari,0
sandalwood,0
maikal_hill,0
citoyen,0
bhagat_namdev,0
rangoon,0
mynah,0
jab,0
garbhagriha,0
rann_of_kachchh,0
cotton_belt,0
mansab,0
rectilinear_motion,0.5
understorey,0
narmada_bachao_andolan,0
celesti,0
rampurwa,0
bull,0
louis_sebastien_mercier,0
aaa,0
banabhatta,0
state_ownership,0
newton_s_law,0.125
ethnic,0.25
tamil,0
burhan_ul_mulk_sa‘adat_khan,0
soviet_state,0
indra,0
milan,0
coir,0
bulimia_nervosa,0
chutney,0
papad,0
employe,0
fax,0
maasai,0
eel,0
formic_acid,0
bhaga,0
bhakta,0
kachchh,1
prone,0
skimmer,0
insulin,0
stress,0
chulha,0
handcart,0
kaimur,0
segreg,1
gregor_mendel,0
shah_alam,0
jaw,0
usa,0
heart_problem,0
kaaba,0.3333333333
stunt,0
seal,0.3333333333
downstair,0
ravana,0
jesuit,0
anaesthesia,0
cotton_wool,0
betelnut,0
ke,0.4
spike,1
tawa,0
collenchyma,0
euglena,0
whale,0
urad_dal,0
row_boat,0
alivardi_khan,0
breech,0
ngo,0
brahmagupta,0.375
vedic,0
killer,0.3333333333
ayya,0
center,0
cassava,0
sati,0.2
underdevelop,0
heart_beat,0
citizens,0.25
tigri,0
realm,0
dera_baba_nanak,0
ph_paper,0.3333333333
khizr_khan,0
ambabai,0
cartesian,0.08333333333
ahom,0
repel,0
ant,0
corn,0
shadow_play,0
bosnia_herzegovina,0
satan,0
vers,0
baltic_sea,0
alveolar,0
kalbelia,0
repeat,0
eardrum,0
hypotenus,1
hot_summer,0
summer_day,0
planaria,0
p__sainath,0
quarrel,1
ionic_compound,0
ralli,0
hota,0
nawanagar,0
abanindranath,0
uhl,0
mahabharat,0
stoma,0
edward_manet,0
decagon,1
meghna,0
gypsi,0
politi,1
theravada,0
theravada_buddhism,0
jayega,0
special_child,0
chinkara,0
ashvaghosha,0
cinnamon,0
persian_gulf,0
floodplain,0
dishonour,0
ashtanga_yoga,0
baar,0
coral_island,0
kewra,1
congress_of_vienna,0
supplement,0
kolhapur,0
qutbuddin_aybak,1
health_worker,1
father_gapon,0
lambda,0.5
power_loom,0
excess,0
ranch,0
merit,0
asteroid_belt,0.3333333333
tava,0
jerk,0
goldsmith,0
vicar_of_wakefield,0
boron,0
micro,0
na,0
martin_luther,0
psycho,0
social_content,0.3333333333
anonym,0
ecuador,0
bet,1
right_atrium,0
shaft,0
salman_rushdi,0
musk_ox,0
power_play,0
koi,0
avicenna,0
zamindar,0
lord_mountbatten,0
bhili,0
rade,1
real_number,1
tirupati,1
monster,0
manjira,0
n__t__rama_rao,0
dekho,0
basket_maker,1
mall,0
jantar_mantar,1
wrap,1
gripe_water,0
hemp,0
strait,0
cartesian_plane,1
forward_bloc,0
fifth,0
collar,0
advani,0
helium_atom,0
green_chilli,0
dhubri,0
group_ii,0
geyser,0
foreign_film,0
jagirdar,0
si,0.3333333333
snake_charmer,0
chromoplast,0
deccan,0
deccan_peninsula,0
reservoir,0
fred_hultstrand,0
vitamin_b1,0
pouch,0
pineal_gland,0
pea,0
pea_plant,0
albumin,0
reus,0
tariff,0
nba,0
aligarh,0
rahe,0
advis,0
platelet,0
pasta,0
descend,0
accordion,0
brahmo_samaj,0
right_to_know,0.2
worth,0
samosa,0
pigeon_pea,0
river_valley,0
imambara,1
alen,0
falcon,0
jim_corbett,1
ban,0
gauri,0
sea_arch,0
messi,0
avesta,0
gul,0.2
sun_ray,0
spi,0
salt_lake,0
fault,0
mount_washington_hotel,0
aspect,0
henrietta,0
handwritten,0
aap,0
daniel_defoe,0
robinson,0
cruso,0
brahmi,0
whisper,0
gautami,1
chod,0
ball_and_socket_joint,0
serv,0
my_childhood,0
o2,0
multan,0
berlusconi,0
ganga_action_plan,0
karbi_anglong_plateau,0
tractor,0
roof_thatch,0
thatch,0
hut,1
asset,0
tai_sabaki,0
intermolecular,0
ogp,0
crowd,0
jaruzelski,0
motorcar,1
fleming,0
gansu,0
kalpana_1,0
gossima,0
spiral,1
heterogen,0
bulandshahr,0
spectrum,1
i_c,0.5
c_c,0
holt,0
minimum_age,0
karuthamma,0
rib_cage,0
sardar_sarovar_project,0
speed_of_light,0.8
kalpana_chawla,0
termit,0
sanda,0
ladakh,0
boulder,0
homework,0
ghiyasuddin_tughluq,0
rinderpest,0
agenda,0
partisan,0
qutb_minar,1
daw,0.6
red_data_book,0
sani_abacha,0
tran_siberian_railway,0
narasimha,0
dhere,1
berar,0
onli,1
char_chinari,0
thar_desert,0
mir_qasim,0
bijak,0
pedal,0
agl,1
ritsu,0
sepal,0
ash_pond,0
lech_walesa,0
free_kick,0
steal,0
set,1
ice_cold,0
matchlock,0
shrub,0
swear_in,0
gizzard,0
puru,0
jana,0
prescott,0
death_chamber,0
coastal_area,0
kakinada,0
koran,0
ascend,0.5
gautama,0.05882352941
bile,0
reflex_arc,0
gobar,0
veri,0
honey,0
macro,0
ohio,0
regroup,0
radha_krishna,0
kisi,1
chand,0
jya,0.8
sardinia,0
sardinia_piedmont,0
matsyasana,0
penang,0
kathak,0
acrobat,0
fuelwood,0
georgia,0
chest,0
manioc,0
royalti,0
sambar,0
black_and_red_ware,0
paramoecium,0
granari,0
taper,0
jelli,0
cataract,0.3333333333
time_line,0
calcutta,0
bloom,0
household_work,0
galicia,0
babington,0
macaulay,0
pelvic_fin,0
kitagawa_utamaro,0
raja_rammohun_roy,0
watch_glass,0
drug,0
power_station,0
metr,0
warli,0
3_par,0
phc,0
magazin,0
hide,0.5
bitter,0
northern_state,0
state_railway,0
alfr,0
concanen,0
forelimb,0
bombay_samachar,0
karan,0
cyanobacteria,0
rent,0
room,0
bulgaria,0
nazi_movement,0
qibla,0.2
powerless,0
shrill,1
maund,0.5
night,0.3333333333
rh,1
hindu_nationalist,0
cowboy,0
bedrock,0
impuls,0
river_bank,0
keshub_chunder_sen,1
khajuraho,0
cropland,0
wavelength,0.6666666667
accus,0
cramp,0
gymkhana,0
news,0
avogadro_number,1
dust_storm,0
infin,0
nilgai,0
butan,0
rajdhani,0
trinidad,0
doc,0
lap,0
dong,0
minh,0
talent,0.25
appa,1
gilli,1
detector,0.5
menarch,0
bhatra,0
anna,0
kanchenjunga,0
snake_game,0
summer_night,1
tempo,0
coval,0
caravanserai,0
sama,0
eyr,0
gdansk,0
swarm,0
midland,0
tarapur,0
wing,0
nizam_ul_mulk,0
nizam_ul_mulk_asaf_jah,0
affect,0
chlorophyl,0
mahodayapuram,1
santal,1
abov,0
pathogen,0
solidar,0
gibberellin,0.25
steam_power,0.2
gopal,0
dharana,0
goldstein,0
agenda_21,0
picket,0
pandharpur,1
jamuna,0
dal,0
ghat,0
child_labour,0
homolog,0.3333333333
sambhar_lake,0
monorail,0.2
shafi’i,0
warm_air,0
cec,0
crane,0
vikar,0
typhoid,0
rajaraja,0
ferrum,0
lemon,0
zigzag,0
ramzan,0
quadrangular,0
western_front,0
west_coast,0
east_end_of_london,0
farrington,0
sgpc,0
arun_kumar,0
patil,0
kannagi,0
ipta,0
hindutva,0
sabarmati,0
inject,0
thrust,0.5
mirzapur,0
carl,0
woes,0
sail,0
pig,0
bisect,1
delhi_sultan,0
woodland,0.5
high_rise,0
southeast_asia,0
worm,0
river_bed,0
mountain_spirit,0
jalaluddin_rumi,0
point_of_contact,0
ectoplasm,0
over_load,0
reson,0
palwankar_baloo,0
cash_crop,0
drdo,0
human_traffic,0
coastal_andhra,0
sardar_patel,0
muhammad_ali,0
purul,1
upper_jaw,0
afternoon,1
subsist,0
khiva,0
regular,0
j_n__tata,0
flower_bud,0
east_africa,0
on_the_line,0
surendranath,1
banerji,0
panchayati_raj,0
lakshmana,0
case,0
dakshinapatha,0
maoist,0
eka–silicon,0
sole,1
assam,0
sa‘adat_khan,0
adat,0
judo,0
scrotum,0
chicken,0
s_i,0
stick,0
ball_game,0.2
somnath_lahiri,1
fish_pond,0
pashmina_shawl,0
zair,0
shalabhasana,0
cold_desert,0.1
pira,0
colombia,0
drag,0
jew,0
roman_church,0
atom_size,0
first_one,0
npp,0
chote,1
return,0
naro,0
splint,0
udipi,0
lbw,0
tehri,0
cedar,0
psych,0
jeera,0
kassimbazar,0
noam,0
chomski,0
coal_fire,1
nuremberg,0
kidney,0
tubul,0
fir,0
carnat,1
croton,0
maithili,0
swing_riot,0
purana,0
pradhan,0
mantri,0
nitrogen_fix,0
sandesh,0
bandak,0
salzburg,0
predecessor,1
ent,1
wolf_tone,0.6666666667
feminist,0
iuml,0
jammu_and_kashmir,0
rann_of_kutch,0
jat,0
bride,0
sandi,0
post_war,0
pratapgarh,0
chhattisgarh,0
copyist,0
phan,0
lament,0
hindustan,0
superson,1
custodian,0
vultur,1
vend,0
hardship,0
panther,0
cumin_seed,0
halogen,0
yamuna,0
dhaka,0
tea_leaf,0
jaipal_singh,0
silicon_valley,0
gulmohur,0
wish,0
restraint,0
car_park,0
postcard,0
creation,0
pistil,0
modern_persian,0
vishnu,0
sad,1
deccan_trap,0
changpa,0
jagjivan_ram,0
public_protest,0
hedgehog,0
oak,0
combin,1
drop,0
crop_yield,0
nurs,0
rn,1
rm,0
filum,0
vienna_congress,0
new_delhi,0
trolley,0
leadership,0
hu_tu_tu,0
yard,0.25
electron_volt,0
aa,0
sonar,0
koderma,0
gaya,0
disrupt,0
doubt,0
kathiawadi,0
sweeper,0
nelson_mandela,0
neuromuscular_junction,0
wolv,1
lakota,0
lakota_tribe,0
santiago,0
ramoni,0.1
cajal,0
ontario,0
carbon_skeleton,0
autumn,0
nubra,0
indoor,0
spinal_column,0
score_sheet,0
patel,0
baat,0
millwork,0.25
liver,0
sundarar,0
jina,0
cse,0
bio_diesel,0
mae,0
allevi,0
bodhisattva,0
vadodara,0
cooli,0
suck,0
zoram,0
tripura,0
insomnia,0
joseph,0
andrew,0
draught,0
bach,0
magma,0
mt_everest,0
artist,0
chancellor,0
duke,0
anglo,0
zila,0
samoa,0
sporangium,0
khapa,0
chan,1
blindfold,0
bangladesh,0
kabul,0
hawker,0
romantic,0
desam,0
maitri,0
vietcong,0
khokhar,0
polish,0
anai_mudi,0
public_interest,0
almond,0
sarva,0
siksha,0
carboxyl,0
yesterday,1
sherbet,0
sir,0
r_j,0
navi,0
dumb,1
dab,1
ledger,0
goregaon,0
leaflet,0
platoon,0
vermicompost,0
indian_market,0
axe,0
rheostat,1
fartlek,0
christoph,0
columbu,0
staff,0
blue_planet,0
desai,0
midday_meal_scheme,0
northern_india,0
sick,0.2857142857
factor_theorem,1
gorg,0
herd,0
river_lift_system,0
monarch,0
carri,1
young_tree,0
pul,0
mayurbhanj,0
chana,0
gua,1
wild_pig,0
gap,0
mahavira,1
vaishnav,0
hungari,0
mein_kampf,0
chilean,0
sinu,0
diamond_mine,1
mulatto,0
basic_element,0
ghee,0
amavasya,0
tata_motor,0
armenia,0
robert_owen,0
steamship,1
asthma,0
bomb,0
pinochet,0
theoret,1
arab,1
hot_wet,1
wet_forest,0
nant,0
stori,0
my_life,0
philip,0
veit,0
carpet,0
api,0
cerana,0
indica,0
farm_system,0
tendu_leaf,0
husband,0
road_network,1
panchatantra,0
tokyo,0
align,0
dhaulagiri,0
hunza,0
martha,0
shah_jahan,0
archaeologist,0
bank_account,0
buranji,0
vessel,0
dioxin,0
climber,0
heart_attack,0.5
pir_panjal,0
urena,0
hand_pass,0
self_help_group,0.1666666667
patidar,0
mathematician,1
iraq,0
bradford,0
c__r,0
pager,0
rti,1
garha,0
katanga,0
qanuni,0
stone_tool,0
diwani,0
hookworm,1
infest,0
l_p,1
p_g,1
rna,0
tavern,0
bora,0
slake,0
screen,0
inter_state,1
weimar,0
weed_control,0
giant_squirrel,0
child_sex_ratio,0.5
sex_ratio,0.6
test_cricket,0
separatist,0
dark_room,0
mixer,1
rebo,0
ferro,0.2
dussehra,0
czar,0
ivan_iv_vasilyevich,0
johannesburg,0
western_suit,0
k_gopinathan,1
kg,0.5
bhotiya,0
new_woman,0
locat,0
pentangular,0
chahar_bagh,0
hyderabadi,0
sindhi,1
passion,0
megaphon,0
filter,0
urin,0
beaumon,0
teach,0
arid_region,0
gandhidham,0
ramabai,1
odin,0
contractor,0
richard_wellesley,0
tur,0
porcelain,0
full_moon,0
frontal,0
dien_bien_phu,0
move_fast,0
cardio,0
protozoa,0
r_d,0
import,0
second_law_of_motion,0.125
thread,0
mango_powder,1
sarsa,1
shri_ram,0
ram_chandra,1
reddi,0
madipakkam,0
alloy,0
tisco,0
suri,0
chlor_alkali,0
cool_down,0
porto,0
maharaja,0
sarguja,0
qadr,0.5
theft,0
italian_bee,0
far_sighted,0
roam,0
auto,1
post_card,0
molecular_oxygen,0
stage,0
madhubani,0
cheek,0
william_hogarth,0
upright,0
migi,0
germanium,0
anjali,1
monteiro,0
tribun,0
judgement,0
pangi,0
pendulum,0.6666666667
frustum,1
horizont,0
colaba_causeway,0
volcano,0
tape_worm,0
instructor,0
honey_extractor,0
lahul_and_spiti,0
belgium,0
game_club,1
nayanar,0
base_area,1
masulipatnam,0
mendelian,0
nephew,1
lorri,0.1111111111
dolphin,0
veld,0
memo,0
jog,0
rib,0
european_union,0
your_love,0
reaction_time,0
jharkhand_mukti_morcha,0
milk_of_magnesia,0
relief_map,0
environmentalist,0
mahanadi_river,0
modern_life,0
denver,0
musharraf,0
mango,0
cube_root,1
pepsi,0
trench,0
muscular_strength,0.5
bi,1
focal,0
iisc,0
durgeshnandini,0
onc,0
gangotri_glacier,0
santosha,0
hade,0
patola,1
north_west,0
rear_view,1
groundnut,0
platen,0
cholesterol,0
andr,0.125
v_p__singh,0
diffract,0.5
tandoor,0
riot,0
trial,0
sdsa,0
pintail,1
gujari,0
self_respect_movement,0
ha,0.5
du_du,0
cytoplasm,0
comfort,0
nicobar_pigeon,1
dentist,0
thar,0
breadth,1
handicraft,0
king_birendra,0
chaitanya,0
ragi,0
r_code,0.5454545455
aifb,0
caput,0
montan,0
linear_form,1
queen,0
treason,0
prayer,0
kharkai,0
dream,0.3333333333
bellow,0
radar,0.1111111111
sadiya,0
pope,0
coppersmith,0
storey,0
nuclear_fusion,0.2
mm,1
bengaluru,0
kitten,0
mariana_trench,0
akbar,0
swimmer,0
saigon,0
girl,0
wheel_chair,0
chuna,0
demograph,0.5714285714
x_and_y,1
alert,0
rotterdam,0
friction,0.5
oval_window,0
swadeshi,0
tekla,0
nij,0
ashley_eden,0
wodeyar,0
rosewood,0
hear,1
food_can,0
kilogram,0.5
panar,0
buccal,0
motor_neuron,0
william_carey,0
solder,0
right_side,0
soda_ash,0
src,1
moat,0
orchha,0
friedrich_wilhelm,0
basket_weaver,0
sixth,1
tool,0
basalt,0
daughter,0
stapl,0
western_state,0
glass_bead,0
worldview,0.4285714286
cocoa,0
khalji,0
palampur,0
servant,0
grass_carp,1
quran,0
hafiz,0
long_side,0
dasi,0
venkata,0
psu,1
milad,0
ul,0
nabi,0
thana,1
hardi,0
weak,0.3333333333
archiv,0
fedor,0
belov,0
ailment,0.2857142857
regular_pentagon,1
pentagon,1
baniya,0
aruna,0
road_map,0
dakshin_gangotri,0
ashtanga,0
namaskara,0
gift,0
rebellion,0
burger,0
jeth,0
nitric_acid,0
cheka,0
influx,1
periyapuranam,0
peninsular,0
upland,1
thin_air,0
basebal,0
buy,0
factor_tree,1
rig,0
suleyman,0
mind_reader,1
vitamin_b2,0
kill,0
thirst,0
formal,0
uttaramerur,0
mental_health,0
health_concern,1
incisor,0
nanin,0
fang,0
maratha_kingdom,0
chepauk,0
chennai,0
development,0
escap,0
pitcher,0
prong,0
retard,0
mainland,0
magnitogorsk,0
ashvamedha,0
magnesia,0
low_flame,0
chew_cud,0
cud,0
wilhelm_wolff,0
matlab,0.3
yusufzai,1
breast_feed,0
guard_tube,0
benjamin_franklin,0.01851851852
baroda,0
khadir,0
jaljeera,0
satnami,0
shark,0
faction,0
shanghai,0
huitoto,0
vishwakarma,0
sc_st,0
two_dimension,1
cytokinin,0.3333333333
makalu,0
railway_station,0
storm_trooper,0
hydel_power,0
kachnar,1
symbol,0.5
hardwood_forest,0.25
mizo,0
glass_of_water,1
bleed,0
germ,0
subhadra,0
muffler,0.25
drain,0
anti_fungal,1
hydrilla,0
exit,0
itch_mite,0
mite,0
bel,0
liter,0.5
member,0
sawdust,0
batter,0
vasant,0
parkar,0
basi,0
tata_iron_and_steel,0
minim,0
width,1
rutherford’_model,0
gutkha,0
mayhew,0
rashtriya_swayamsevak_sangh,0
austria,0
nur_jahan,0
north_kashmir,0
poss,0
shore,0.5
central_bureau,0.25
slave_trade,0
hat,0
orchid,0
shikara,0
count,0
basheer,0
flush,0
mridangam,0
upper_limit,1
barren,0
tension,0
gastric_ulcer,0
leader,0
pargana,0
tamilnadu,0
shaka,0
za,0
rei,0
stanley_l__miller,0
indira_gandhi_canal,0
cho,0
vishishtadvaita,0
german_parliament,0
party,0
mahatma_phule,0
state_list,0
subject,1
heartbeat,0
garo,0
friday,0
plowman,0
pile,0
marshland,0
qanun,0
lohit,0
elodea,0
jet,0
fireman,0.5
wild_sheep,0
multi_cellular,0
telugu,0
hübner,0
peasants,0
mast_cell,0
backhand,0
new_orlean,0
sweden,0
khwaja,0
nizamuddin_auliya,0
arabia,0
nani,0
lobster,0.2
jahandar_shah,0
urea,0
bharat_mata,0
chena,0
focal_length,0.3333333333
chola_kingdom,0
worship,0
dr__zakir_hussain,1
zakir_hussain,1
hockey,0
crystal_form,0
coast,0
inca,0
himadri,1
teer,1
hong_kong,0
shock,0.3333333333
bone_cell,0
caesium,0
hors,0
regiment,0
origin_of_life,0
origin_of_life_on_earth,0
yellow_belt,0
right_worshipful,0
bombay_gymkhana,0
kopili,1
hydel,0
burhanpur,0
south_vietnam,0
uzbeg,0
pama,0
dabi,0
lahor,0
trial_and_error,0
trial_and_error_method,0
face_cream,0
columna,1
nilgiri,0
choi,1
chatterji,0
forward,0
hear_aid,0
indulekha,1
blow_wind,0
harvey,0
skull,0
nuclear_‘fuel,0
slither,0
kappa,0
citizenship,0.25
tendulkar,0
durga,0
bir,0
narain,0
canin,0
nama,0
germania,0
chick_pea,0
jawan,0
rhizobium_bacteria,0
rammohan,1
roy,1
volitan,0
soya,0
ice_cap,0
joana,0
andaman___nicobar,0
john_newland,0
ukrain,0
cancer,0.1428571429
lung,0
ascorb,0
scoliodon,1
haidar_ali,0
aladdin,0
rajkot,0
learn,0.1428571429
loami,0
tejpatta,0
endless,0
minor_forest,0
super_fast,0
fast_train,0
high_yield,0
googl,0.0625
music_hall,0
hip_joint,0
vamsa,0
stalingrad,0
aluminium_smelter,0
smelter,0
tapi,0
royal,0
gharial,0
tab,0
tonic,0
bogey,0
heath,0.2
gni,1
test_team,0
flat,0
contin,0
harsha,0
strap,0
a_o__hume,0
michael,0
bollig,0
jnana,0
mudra,0
mnc,0
horn,1
hunt,0
jane,0
waist,0
lcm,0
savannah,0.125
best_seller,0
silt,0
mahanavami,0
north_western,1
namibian,0
kandi,0
hundredth,0
vena_cava,0
breast,0
shyok,0
orchard,0
patna,0
magician,0
main_switch,0
fire_station,0
pukka,0
blood_stain,1
meena_menon,0
neera,0
adarkar,1
rammohun_roy,0
jatropha,0
e_v,0
v_ramaswami,0
naicker,0
camillo_golgi,0
malnourish,0.2
album,0
almanac,0
member_of_parliament,1
methi,0
troop,0
kala_azar,0
offens,1
meal,0
lebanon,0
durgabai_deshmukh,0
testi,0.04166666667
visakhapatnam,0
mentor,0
settler,0.5
tray,0
seth_hukumchand,0
sell,0
di,0
capac,0
phlegm,0
agro,0
kottayam,0
terai,0
auditorium,0
julaha,0
van_gujjar,0
thallophyta,0
mica,0
eyes,0
cricket_field,0
major_river,0
leon,0
tendu,0
pedlar,0
lamp,0
money_power,1
naga,0
chore,0
aurangzeb,0
first_rate,0
birth_rate,0.6666666667
lumen,0
marsilea,0
pasteur,0
intelligentsia,0
annelida,0
mongol,0
demokratia,0
ghetto,0
kansa,0
burdwan,0
anarta,0
karakoram,0
now,0
pick,1
bollywood,0
madhya_pradesh,0
iron__ore,0
garibi,1
garibi_hatao,0
green_leaf,1
calcutta_club,0
civilian,0
kaun,0
warn,0
scum,0
great_bath,0
amber,0
bhim,0
saheb,0
bar_diagram,0
quotient,0.5
jyotirao_phule,0
school_teacher,0
yog,0
vajji,0
rice_mill,0
warren,0
ncb,0
ill,0.2857142857
sand,0
colonist,0.5
thinker,0
bake,0
thursday,0
kolkata,0
kolkata_port,0
nsa,0.125
ruler,0
cargil,0
clot,0
chessboard,0
garnier,0
pigment,0
akbar_nama,0
speak,0.3333333333
multi_racial,0
side_mirror,0
tunisia,0
sen,0
tick,0
shiv_sena,0
cheetal,0
bohr,0.02702702703
cassiopeia,0
dorabji_tata,0
ronald_ross,0.04545454545
pelt,0
civil_right,0
right_act,1
geneti,0
benefit,0
state_level,0
deep,0
baoli,0
disk,0
bao_dai,1
exploit,0
flatten,0
curlew,0
lifeguard,0
mangifera_indica,0
fuse,0
rear_end,0
dead,0.75
oliv,0
pump,0
great_king,0
napalm,0
ernst_hiemer,0
tumbler,0
dyspepsia,1
meteoroid,0
pallava,0
chausa,1
mauryan,0
balthazar,1
rowlatt_satyagraha,0
pandita,0
ma,0
taiga,0.1666666667
cong,0
dang,0
herdsman,0
kumhar,0
accident,0.3333333333
rabbit,0.2
autorickshaw,0
constant_term,1
boni,0
march,0
ek,0
inner,0
influenza,0
hip,0
stork,0
hamburg,0
radial,0.6
punjab,0
siriu,0
maiz,0
metternich,0
truth,0.1666666667
chlorin,0
cross_train,0
law_of_inertia,0.125
morri,1
cecil,0
rhode,0
kanyakumari,0
parmanu,0
benara,0
madhuri,1
mendeléev,0
green_belt_movement,0
lunch_time,0
slope,1
chhattishgarh,0
lunch,0
devadasi,0
inhabit,0
abad,1
world_bank,0
capsul,0
shiva,0
forest_dweller,0.5
terra,0
ursa_major,0
dust,0
cave_in,0
gut,1
bishnoi,0
shikast,1
chloric,0
organ_system,1
umar,0
shaikh,0
vitamin_b_complex,0
joule’_heat,0.5
st__petersburg,0
subha,0
chandra,0
chateau,0
johann,0
herder,0
soil_loss,0
favour,0
jahan,0
grape,0
kosi,1
ammonia,0
diwakar,1
music,0.3333333333
otto_von_bismarck,0
sexual_contact,0.1666666667
back_spin,1
teen_age,0
trade_unionist,0
allahabad,0
gurkha,0
junk,1
neptun,0
protozoan,0
emit,0
nile,0
warrior,0
ingest,0
ghatam,0
kepler,0.1538461538
tune,0
fork,0
rotor,0
tak,0
lekin,0
will,1
thorn,0
hexagon,1
gazeta,0
bay_of_bengal,0
fish_eye,0
back,0
scar,0
dinner,0
courtier,0
duar,0
border,0
swaraj,0.1666666667
landlord,0
glori,0
alkali,0
ballad,0
blub,0
noamundi,0
afghanistan,0
khilafat,0
fake,0
feed,0
silica,0.1666666667
rainforest,0
godavari_delta,0
hertz,0
tilt,0
author,0
hardwood,0
artisan,0
outwork,0
pattali_makkal_katchi,0
dare,0
kake,0
stop,0
land_to_the_tiller,1
soft,0
white_blood_cell,0
five_kingdom,0.2
graft,0
neel,0
dandi_march,0
anod,1
appel,0
number_9,1
communist_rule,0
castor,0
saffron,0
tawa_reservoir,0
envi,0
joseph_conrad,0
tirthankara,0
sanchi,0
gorgon,0
atla,1
marwari,0
jean,1
baptist,0
labat,0
pillow,0
lamp_post,0
waltr,1
light_colour,0
laps,0
dorsal,0
hcl,0
pool,0
derozio,0
booth,0
munda,0
sulphur_acid,0.09090909091
pelican,0
vetti,0
bombay_duck,0
gmail,0.2
clay_pipe,1
sewer,0
silic,0
red_blood_cell,0
panipat,1
ramakrishna_paramhansa,0
chhandogya_upanishad,1
breast_size,1
leh,0
world_trade,0.3333333333
rennel,0
toaster,0
karl,0
kaspar,1
fritz,1
kanda,0
coal_unit,0
anna_dmk,0
ajit_singh,1
smart,0
chart,0
nationalist_movement,0
strand,0
boil_point,0
ac_milan,0
iron_pillar,0
kathmandu,0
silti,0
ardha_jya,0.8
domain,1
chalukya,0
rabi,0
solar_system,0.75
semal,0
satyagrahi,0
rucksack,0
dune,0
umbrella,0
u_s_a,1
a_chang,0
alfa,0
fabric,0
eugen,0
delacroix,0
turnout,0
tonga,0
tonga_island,0
asteria,1
kargil,0
trypanosoma,0
childhood,0
quadrant,0
project_tiger,0
channel,0
cree,0
role_model,0
circular_motion,0.3333333333
thunderstorm,0.1666666667
dock_plant,0
patua,1
kaveripattinam,0
bath,0
mughal_period,0
spanish,0
anti_viral,0
tast,0
daal,0
hydrogen_bomb,0
tin,0
charm,0
cinchona,0
cinchona_tree,0
area_formula,1
sensat,1
mid_brain,0
maloca,0
bennur,0
babool,1
timurid,0
peacock,0
shavasana,0
ration_card,0
mahmud,0
raymond_unwin,0
nimbalkar,0
expel,0
bahut,0
shoulder,0
help,0
burden,1
canton,0
sonor,0
kavya,0
nicobar,0
lamina,0
stirrer,0
flood_control,0
date_of_birth,0
ethanol,0.07142857143
tuna,0
daniel_arap_moi,0
chair,0
jump,1
aryabhatta,0.4285714286
tower,0.5
sahara,0
spot,0
black_and_white,0
woodcut,0
orthodox_church,0
burj,1
koel,0
blais,0
pascal,0
vellala,0
peculiar,0
aerosol_spray,0
students,0
back_arch,0
naib,0
sanyasi,0
dr_rajendra_prasad,0
titash_ekti_nadir_naam,0
sixteenth,0
al_biruni,1
yogic,0
mansabdar,0
taluqdar,0
amla,0
erupt,0
asphalt,0
herbert_spencer,0
extinct,0
cinema,0
ml,0.5
vanga,0
anti_imperialist,0
fisherfolk,0
compress,0
cng,0
chero,0
civil_court,0
delta,0
vertebr,0
limongi,1
rebuild,1
goa,0
peshwa,0
baji_rao_ii,0
hindu_mahila_vidyalaya,0
icc,0
chancellorship,0
coastal_plain,0
